Load History,Distance to Task,Total Distance Traveled
4.0,17.035,33.579
4.0,6.87,32.802
5.0,7.204,37.951
4.0,12.211,27.451
4.0,12.191,33.579
5.0,7.5,39.672
0.0,10.074,0.0
0.0,7.171,0.0
0.0,21.307,0.0
0.0,17.701,0.0
0.0,10.104,0.0
1.0,2.569,7.171
0.0,19.97,0.0
1.0,2.052,17.701
0.0,14.578,0.0
2.0,4.594,9.74
0.0,22.61,0.0
2.0,4.17,19.753
0.0,13.387,0.0
3.0,6.438,14.334
0.0,18.683,0.0
3.0,6.308,23.923000000000002
1.0,7.49,13.387
3.0,8.854,14.334
0.0,25.046,0.0
4.0,7.386,30.231
2.0,13.342,20.877000000000002
3.0,8.925,14.334
0.0,16.634,0.0
5.0,13.512,37.617000000000004
2.0,6.064,20.877000000000002
4.0,9.689,23.259
1.0,9.927,16.634
5.0,6.194,37.617000000000004
3.0,15.535,26.941000000000003
4.0,13.878,23.259
2.0,16.325,26.561
5.0,15.418,37.617000000000004
3.0,16.337,26.941000000000003
5.0,18.973,37.137
3.0,19.064,42.885999999999996
5.0,20.074,37.617000000000004
4.0,16.652,43.278000000000006
5.0,2.354,37.137
4.0,16.585,61.949999999999996
5.0,16.35,37.617000000000004
0.0,22.086,0.0
0.0,2.224,0.0
0.0,16.03,0.0
0.0,10.273,0.0
0.0,4.883,0.0
1.0,19.325,2.224
0.0,14.151,0.0
1.0,19.467,10.273
1.0,13.728,4.883
1.0,15.932,2.224
1.0,13.861,14.151
1.0,16.074,10.273
2.0,20.725,18.611
1.0,28.908,2.224
2.0,19.859,28.012
1.0,29.05,10.273
3.0,16.257,39.336
1.0,16.362,2.224
3.0,15.429,47.871
1.0,16.504,10.273
3.0,15.872,39.336
2.0,6.63,18.586
3.0,15.044,47.871
2.0,6.328,26.777
3.0,3.183,39.336
3.0,17.994,25.215999999999998
3.0,3.845,47.871
3.0,18.594,33.105000000000004
4.0,11.812,42.519
3.0,11.602,25.215999999999998
4.0,12.004,51.716
3.0,11.354,33.105000000000004
4.0,25.621,42.519
4.0,29.754,36.818
4.0,25.606,51.716
4.0,29.716,44.459
4.0,11.778,42.519
5.0,17.93,66.572
4.0,11.762,51.716
5.0,18.176,74.17500000000001
0.0,3.887,0.0
0.0,6.976,0.0
0.0,8.462,0.0
0.0,15.51,0.0
1.0,14.402,3.887
0.0,19.905,0.0
1.0,14.044,8.462
0.0,4.303,0.0
2.0,8.6,18.288999999999998
0.0,14.106,0.0
1.0,6.991,8.462
1.0,8.988,4.303
2.0,17.009,18.288999999999998
1.0,17.132,14.106
1.0,12.194,8.462
2.0,16.777,13.291
2.0,4.001,18.288999999999998
2.0,19.244,31.238
2.0,19.36,20.656
2.0,12.712,13.291
3.0,16.916,22.29
2.0,10.131,31.238
2.0,9.915,20.656
3.0,16.994,26.003
3.0,26.817,22.29
3.0,11.038,41.369
3.0,10.468,30.570999999999998
3.0,26.895,26.003
3.0,14.525,22.29
4.0,13.734,52.407
4.0,13.987,41.039
3.0,14.603,26.003
4.0,3.945,36.815
4.0,16.766,52.407
4.0,17.019,41.039
4.0,4.1,40.606
5.0,15.883,40.76
4.0,32.645,52.407
4.0,32.898,41.039
5.0,15.484,44.706
0.0,13.183,0.0
0.0,14.564,0.0
0.0,22.489,0.0
0.0,19.448,0.0
1.0,14.272,13.183
0.0,5.123,0.0
0.0,9.304,0.0
1.0,14.377,19.448
1.0,11.273,13.183
1.0,7.54,5.123
1.0,7.311,9.304
1.0,11.378,19.448
1.0,13.263,13.183
2.0,3.859,12.663
2.0,3.83,16.615000000000002
1.0,12.738,19.448
1.0,1.266,13.183
3.0,12.844,16.522
3.0,13.156,20.445
1.0,0.99,19.448
2.0,8.231,14.449
3.0,17.953,16.522
3.0,18.431,20.445
2.0,8.951,20.438
3.0,5.674,22.68
3.0,14.225,16.522
3.0,14.703,20.445
3.0,5.791,29.389
4.0,19.917,28.354
3.0,5.886,16.522
3.0,5.491,20.445
4.0,20.27,35.18
4.0,9.73,28.354
4.0,28.294,22.407999999999998
4.0,27.823,25.936
4.0,9.583,35.18
5.0,7.638,38.084
4.0,27.18,22.407999999999998
4.0,26.709,25.936
5.0,7.98,44.763
0.0,10.038,0.0
0.0,3.471,0.0
0.0,12.735,0.0
0.0,15.539,0.0
0.0,17.121,0.0
1.0,27.028,3.471
1.0,26.558,12.735
0.0,11.72,0.0
1.0,10.033,17.121
1.0,23.273,3.471
1.0,23.702,12.735
1.0,10.103,11.72
2.0,23.971,27.153999999999996
1.0,8.324,3.471
1.0,8.754,12.735
2.0,24.387,21.823
2.0,5.259,27.153999999999996
2.0,21.931,11.795
2.0,22.051,21.488999999999997
2.0,5.675,21.823
3.0,3.512,32.413
2.0,25.081,11.795
2.0,25.201,21.488999999999997
3.0,3.262,27.498
4.0,6.235,35.925
2.0,18.778,11.795
2.0,18.899,21.488999999999997
4.0,6.385,30.76
5.0,13.167,42.16
2.0,29.349,11.795
2.0,29.469,21.488999999999997
5.0,13.113,37.145
5.0,11.058,42.16
3.0,19.575,41.144
3.0,19.979,50.958
5.0,11.211,37.145
6.0,4.209,53.217999999999996
3.0,23.424,41.144
3.0,23.828,50.958
6.0,4.013,48.356
0.0,15.405,0.0
0.0,11.718,0.0
0.0,8.47,0.0
0.0,21.377,0.0
0.0,18.274,0.0
1.0,7.933,11.718
1.0,7.676,8.47
0.0,26.882,0.0
0.0,5.836,0.0
2.0,16.981,19.651
2.0,16.768,16.146
0.0,21.371,0.0
1.0,22.335,5.836
2.0,22.678,19.651
3.0,22.426,32.914
0.0,11.106,0.0
2.0,18.482,28.171
2.0,10.163,19.651
3.0,7.88,32.914
1.0,18.806,11.106
2.0,11.723,28.171
3.0,13.405,29.814
4.0,13.533,40.794000000000004
1.0,12.105,11.106
3.0,5.784,39.894
3.0,16.503,29.814
4.0,16.631,40.794000000000004
2.0,5.51,23.211
4.0,7.638,45.678
3.0,8.875,29.814
4.0,9.003,40.794000000000004
3.0,8.254,28.720999999999997
4.0,16.914,45.678
4.0,10.294,38.689
4.0,4.163,40.794000000000004
4.0,10.727,36.974999999999994
4.0,5.475,45.678
5.0,16.071,48.983000000000004
5.0,15.879,44.95700000000001
4.0,4.949,36.974999999999994
0.0,27.662,0.0
0.0,25.046,0.0
0.0,28.046,0.0
0.0,6.28,0.0
0.0,4.083,0.0
1.0,30.924,25.046
0.0,12.31,0.0
1.0,30.784,6.28
1.0,11.195,4.083
1.0,20.173,25.046
1.0,10.712,12.31
1.0,20.033,6.28
2.0,19.266,15.278
1.0,3.904,25.046
2.0,18.978,23.022
1.0,3.821,6.28
2.0,6.344,15.278
2.0,20.287,28.95
2.0,6.049,23.022
2.0,20.245,10.101
3.0,15.682,21.622
2.0,12.051,28.95
3.0,15.966,29.070999999999998
2.0,12.293,10.101
3.0,13.425,21.622
3.0,16.753,41.001
3.0,14.04,29.070999999999998
3.0,17.189,22.394
4.0,8.555,35.047
3.0,20.796,41.001
3.0,12.096,29.070999999999998
4.0,8.888,39.583
5.0,2.774,43.602
3.0,17.996,41.001
3.0,9.296,29.070999999999998
5.0,3.183,48.471
6.0,8.611,46.376
3.0,16.297,41.001
4.0,9.315,38.367
5.0,12.103,48.471
0.0,10.569,0.0
0.0,20.252,0.0
0.0,13.745,0.0
0.0,13.392,0.0
1.0,15.406,10.569
0.0,22.086,0.0
0.0,20.446,0.0
1.0,15.423,13.392
2.0,22.92,25.975
0.0,15.405,0.0
0.0,6.936,0.0
2.0,23.324,28.814999999999998
2.0,19.329,25.975
1.0,10.281,15.405
1.0,10.631,6.936
2.0,19.733,28.814999999999998
2.0,13.928,25.975
2.0,5.699,25.686
2.0,6.094,17.567
2.0,14.331,28.814999999999998
2.0,13.334,25.975
3.0,7.444,31.384999999999998
3.0,7.56,23.661
2.0,13.737,28.814999999999998
2.0,30.562,25.975
4.0,18.671,38.829
4.0,18.468,31.221
2.0,30.965,28.814999999999998
3.0,32.641,56.537000000000006
4.0,15.629,38.829
4.0,15.92,31.221
3.0,33.049,59.78
3.0,8.888,56.537000000000006
5.0,25.482,54.458
5.0,25.529,47.141
3.0,8.713,59.78
4.0,13.852,65.42500000000001
5.0,11.933,54.458
5.0,11.979,47.141
4.0,13.911,68.493
0.0,23.882,0.0
0.0,4.473,0.0
0.0,16.898,0.0
0.0,12.49,0.0
0.0,19.13,0.0
1.0,5.637,4.473
0.0,14.465,0.0
1.0,6.082,12.49
0.0,7.801,0.0
2.0,13.45,10.11
0.0,9.27,0.0
2.0,13.946,18.572
1.0,19.185,7.801
2.0,23.415,10.11
1.0,19.633,9.27
2.0,24.119,18.572
2.0,13.289,26.985999999999997
2.0,10.608,10.11
2.0,13.518,28.903
2.0,11.312,18.572
2.0,18.887,26.985999999999997
3.0,6.563,20.718
2.0,19.205,28.903
3.0,6.301,29.884
2.0,24.519,26.985999999999997
4.0,5.561,27.281
2.0,24.837,28.903
4.0,5.473,36.185
2.0,27.798,26.985999999999997
5.0,18.493,32.842
2.0,28.115,28.903
5.0,18.491,41.658
3.0,6.545,54.78399999999999
5.0,12.343,32.842
3.0,5.904,57.018
5.0,12.341,41.658
4.0,3.294,61.32899999999999
5.0,11.769,32.842
4.0,3.494,62.922
5.0,11.768,41.658
0.0,6.566,0.0
0.0,13.664,0.0
0.0,3.152,0.0
0.0,18.255,0.0
1.0,5.561,6.566
0.0,14.158,0.0
1.0,5.656,3.152
0.0,18.749,0.0
2.0,11.313,12.126999999999999
0.0,11.475,0.0
2.0,11.537,8.808
0.0,11.502,0.0
2.0,8.586,12.126999999999999
1.0,17.653,11.475
2.0,8.61,8.808
1.0,17.245,11.502
3.0,19.134,20.713
1.0,11.665,11.475
3.0,19.308,17.418
1.0,12.156,11.502
3.0,10.68,20.713
2.0,10.177,23.14
3.0,10.854,17.418
2.0,10.644,23.658
3.0,9.721,20.713
3.0,3.221,33.317
3.0,9.895,17.418
3.0,3.526,34.302
3.0,2.762,20.713
4.0,12.191,36.538
3.0,2.712,17.418
4.0,12.383,37.828
4.0,5.827,23.475
4.0,13.417,36.538
4.0,5.473,20.13
4.0,13.525,37.828
5.0,18.772,29.302
4.0,6.044,36.538
5.0,18.657,25.602999999999998
4.0,6.082,37.828
0.0,10.074,0.0
0.0,19.13,0.0
0.0,9.413,0.0
0.0,17.701,0.0
1.0,8.865,10.074
0.0,17.194,0.0
1.0,9.144,9.413
0.0,14.686,0.0
2.0,6.587,18.939
0.0,18.274,0.0
2.0,6.525,18.557000000000002
0.0,15.745,0.0
3.0,18.715,25.526
0.0,22.52,0.0
3.0,18.653,25.082
0.0,18.253,0.0
3.0,15.426,25.526
1.0,16.339,22.52
3.0,15.364,25.082
1.0,16.56,18.253
3.0,16.319,25.526
2.0,21.615,38.858999999999995
3.0,16.469,25.082
2.0,21.174,34.813
4.0,18.653,41.845
2.0,3.374,38.858999999999995
4.0,18.015,41.551
2.0,2.933,34.813
4.0,9.208,41.845
3.0,16.846,42.233
4.0,8.446,41.551
3.0,17.017,37.746
5.0,10.808,51.053
3.0,10.773,42.233
5.0,11.344,49.997
3.0,10.619,37.746
5.0,15.331,51.053
4.0,7.72,53.006
5.0,15.867,49.997
4.0,7.578,48.365
0.0,31.295,0.0
0.0,23.544,0.0
0.0,15.418,0.0
0.0,3.471,0.0
0.0,18.749,0.0
1.0,15.615,23.544
0.0,6.554,0.0
1.0,15.595,3.471
1.0,7.794,18.749
1.0,12.853,23.544
1.0,7.494,6.554
1.0,12.833,3.471
2.0,12.255,26.543
1.0,23.16,23.544
2.0,11.536,14.048
1.0,23.14,3.471
3.0,3.004,38.798
1.0,26.16,23.544
3.0,3.445,25.584
1.0,26.14,3.471
4.0,6.775,41.802
1.0,19.683,23.544
4.0,7.038,29.029
1.0,19.662,3.471
5.0,10.309,48.577
1.0,10.986,23.544
5.0,10.996,36.067
1.0,10.965,3.471
5.0,3.971,48.577
2.0,12.981,34.53
5.0,3.686,36.067
2.0,13.01,14.436
6.0,10.236,52.548
2.0,20.651,34.53
5.0,9.326,36.067
3.0,10.365,27.445999999999998
6.0,7.571,52.548
3.0,7.558,55.181
5.0,10.051,36.067
4.0,7.411,37.811
0.0,7.047,0.0
0.0,19.13,0.0
0.0,5.924,0.0
0.0,12.483,0.0
1.0,9.969,7.047
0.0,9.304,0.0
1.0,10.028,5.924
0.0,2.491,0.0
1.0,9.494,7.047
1.0,17.29,9.304
1.0,9.353,5.924
1.0,17.103,2.491
2.0,11.163,16.541
1.0,19.315,9.304
2.0,10.751,15.277000000000001
1.0,19.128,2.491
3.0,3.2,27.704
1.0,16.165,9.304
3.0,3.074,26.028
1.0,15.978,2.491
4.0,3.544,30.904
1.0,14.156,9.304
4.0,3.028,29.101999999999997
1.0,13.706,2.491
4.0,7.448,30.904
2.0,6.599,23.46
4.0,7.263,29.101999999999997
2.0,6.454,16.197
4.0,10.888,30.904
3.0,9.778,30.059
4.0,11.175,29.101999999999997
3.0,10.12,22.651
4.0,4.399,30.904
4.0,11.758,39.837
4.0,3.883,29.101999999999997
4.0,11.489,32.771
5.0,12.747,35.303
4.0,22.684,39.837
5.0,12.844,32.985
4.0,22.415,32.771
0.0,21.262,0.0
0.0,10.773,0.0
0.0,30.27,0.0
0.0,18.274,0.0
0.0,9.825,0.0
1.0,31.174,10.773
0.0,11.823,0.0
1.0,30.787,18.274
1.0,9.576,9.825
1.0,22.576,10.773
1.0,9.402,11.823
1.0,22.189,18.274
2.0,14.038,19.401
1.0,25.768,10.773
2.0,13.56,21.225
1.0,25.38,18.274
3.0,20.617,33.439
1.0,14.674,10.773
3.0,20.302,34.785000000000004
1.0,14.286,18.274
3.0,11.496,33.439
2.0,17.418,25.447
3.0,11.363,34.785000000000004
2.0,17.363,32.56
4.0,12.277,44.935
2.0,22.859,25.447
4.0,12.084,46.148
2.0,22.804,32.56
4.0,7.061,44.935
3.0,10.347,48.306
4.0,7.668,46.148
3.0,10.842,55.364000000000004
5.0,13.737,51.996
3.0,21.641,48.306
5.0,13.409,53.816
3.0,22.136,55.364000000000004
6.0,18.131,65.733
3.0,12.045,48.306
6.0,17.982,67.22500000000001
3.0,12.54,55.364000000000004
0.0,4.591,0.0
0.0,32.944,0.0
0.0,22.67,0.0
0.0,17.585,0.0
1.0,21.723,4.591
0.0,14.912,0.0
0.0,6.512,0.0
1.0,21.402,17.585
1.0,14.326,4.591
1.0,15.029,14.912
1.0,15.487,6.512
1.0,14.152,17.585
2.0,8.558,18.917
1.0,11.446,14.912
2.0,7.825,21.999
1.0,18.604,17.585
2.0,10.747,18.917
2.0,14.467,26.358
3.0,14.367,29.823999999999998
1.0,4.824,17.585
3.0,14.402,29.664
2.0,5.082,26.358
3.0,4.982,29.823999999999998
2.0,14.135,22.409
3.0,11.865,29.664
3.0,2.971,31.44
4.0,2.795,34.806
2.0,11.597,22.409
3.0,16.883,29.664
4.0,7.078,34.411
5.0,6.392,37.601
2.0,16.462,22.409
3.0,19.814,29.664
5.0,23.206,41.489000000000004
6.0,23.278,43.993
2.0,19.869,22.409
4.0,15.281,49.478
5.0,13.494,41.489000000000004
6.0,14.022,43.993
3.0,14.952,42.278
0.0,4.516,0.0
0.0,21.512,0.0
0.0,4.508,0.0
0.0,9.27,0.0
1.0,18.432,4.516
0.0,3.74,0.0
1.0,18.527,4.508
0.0,12.14,0.0
1.0,21.462,4.516
1.0,3.083,3.74
1.0,21.557,4.508
1.0,3.38,12.14
1.0,9.872,4.516
2.0,11.523,6.823
1.0,9.967,4.508
2.0,11.519,15.52
2.0,5.404,14.388
2.0,16.924,6.823
2.0,6.19,14.475000000000001
2.0,16.92,15.52
3.0,9.599,19.792
2.0,25.483,6.823
3.0,9.596,20.665000000000003
2.0,25.479,15.52
4.0,31.195,29.391000000000002
2.0,13.899,6.823
4.0,30.883,30.261000000000003
2.0,13.695,15.52
4.0,12.021,29.391000000000002
3.0,28.344,20.722
4.0,11.833,30.261000000000003
3.0,28.351,29.215
5.0,22.573,41.412000000000006
3.0,13.722,20.722
5.0,22.347,42.094
3.0,13.315,29.215
5.0,18.635,41.412000000000006
4.0,6.104,34.444
5.0,18.409,42.094
4.0,6.194,42.53
0.0,5.591,0.0
0.0,13.568,0.0
0.0,26.962,0.0
0.0,9.675,0.0
1.0,32.671,5.591
0.0,20.446,0.0
0.0,11.989,0.0
1.0,31.991,9.675
1.0,30.03,5.591
1.0,8.889,20.446
1.0,8.786,11.989
1.0,29.35,9.675
1.0,22.194,5.591
2.0,10.726,29.335
2.0,10.721,20.775
1.0,21.515,9.675
1.0,20.379,5.591
3.0,4.049,40.061
3.0,3.471,31.496
1.0,19.7,9.675
1.0,12.025,5.591
4.0,13.625,44.11
4.0,12.975,34.967
1.0,11.785,9.675
2.0,6.968,17.616
4.0,19.171,44.11
4.0,18.521,34.967
2.0,7.13,21.46
3.0,15.336,24.584
4.0,13.875,44.11
4.0,13.606,34.967
3.0,15.107,28.59
4.0,11.675,39.92
4.0,4.645,44.11
4.0,3.995,34.967
4.0,11.346,43.697
4.0,25.834,39.92
5.0,14.931,48.754999999999995
5.0,14.395,38.961999999999996
4.0,25.652,43.697
0.0,18.775,0.0
0.0,8.92,0.0
0.0,19.448,0.0
0.0,11.714,0.0
0.0,11.871,0.0
1.0,22.585,8.92
0.0,7.171,0.0
1.0,22.818,11.714
1.0,18.141,11.871
1.0,7.263,8.92
1.0,18.324,7.171
1.0,7.401,11.714
1.0,22.387,11.871
2.0,18.982,16.183
1.0,22.57,7.171
2.0,18.548,19.115000000000002
1.0,6.68,11.871
3.0,16.078,35.165
1.0,6.863,7.171
3.0,15.875,37.663
2.0,21.227,18.551000000000002
3.0,13.923,35.165
2.0,21.494,14.034
3.0,13.632,37.663
3.0,16.309,39.778000000000006
3.0,3.321,35.165
3.0,16.62,35.528
3.0,3.525,37.663
3.0,14.89,39.778000000000006
4.0,4.441,38.486
3.0,14.776,35.528
4.0,5.112,41.187999999999995
3.0,20.033,39.778000000000006
5.0,21.335,42.927
3.0,20.519,35.528
5.0,21.93,46.3
4.0,14.077,59.81100000000001
5.0,15.505,42.927
4.0,14.092,56.047
5.0,16.099,46.3
0.0,16.336,0.0
0.0,12.995,0.0
0.0,20.252,0.0
0.0,13.745,0.0
0.0,23.754,0.0
1.0,12.244,12.995
0.0,20.27,0.0
1.0,12.673,13.745
0.0,12.6,0.0
2.0,13.856,25.238999999999997
0.0,6.496,0.0
2.0,14.094,26.418
1.0,17.008,12.6
2.0,3.987,25.238999999999997
1.0,16.546,6.496
2.0,4.213,26.418
1.0,9.644,12.6
3.0,22.974,29.226
1.0,9.959,6.496
3.0,22.899,30.631
2.0,12.991,22.244
3.0,10.687,29.226
2.0,13.315,16.455
3.0,10.612,30.631
3.0,11.042,35.235
3.0,19.218,29.226
3.0,11.242,29.769999999999996
3.0,19.143,30.631
4.0,6.67,46.277
3.0,13.981,29.226
4.0,6.417,41.012
3.0,13.907,30.631
5.0,18.948,52.947
3.0,15.803,29.226
5.0,19.481,47.429
3.0,15.482,30.631
5.0,8.571,52.947
4.0,14.728,45.028999999999996
5.0,8.204,47.429
4.0,14.428,46.113
0.0,8.404,0.0
0.0,1.571,0.0
0.0,30.037,0.0
0.0,2.513,0.0
0.0,11.988,0.0
1.0,20.222,1.571
0.0,19.63,0.0
1.0,20.422,2.513
1.0,11.456,11.988
1.0,26.792,1.571
1.0,11.188,19.63
1.0,26.992,2.513
2.0,21.501,23.444
1.0,13.752,1.571
2.0,21.489,30.817999999999998
1.0,13.952,2.513
2.0,26.752,23.444
2.0,8.882,15.323
2.0,26.74,30.817999999999998
2.0,9.003,16.465
2.0,30.099,23.444
3.0,8.068,24.205
2.0,30.087,30.817999999999998
3.0,7.671,25.468
2.0,15.741,23.444
4.0,16.3,32.272999999999996
2.0,15.628,30.817999999999998
4.0,16.321,33.139
3.0,8.569,39.185
4.0,23.87,32.272999999999996
3.0,8.395,46.446
4.0,23.891,33.139
4.0,4.358,47.754000000000005
4.0,22.758,32.272999999999996
4.0,4.758,54.840999999999994
4.0,22.779,33.139
5.0,17.957,52.112
4.0,15.41,32.272999999999996
5.0,18.435,59.599
4.0,15.431,33.139
0.0,8.13,0.0
0.0,24.177,0.0
0.0,29.148,0.0
0.0,8.702,0.0
1.0,17.835,8.13
0.0,6.496,0.0
0.0,12.735,0.0
1.0,17.676,8.702
1.0,12.147,8.13
1.0,11.166,6.496
1.0,10.796,12.735
1.0,12.388,8.702
1.0,5.954,8.13
2.0,8.01,17.662
2.0,7.981,23.531
1.0,5.795,8.702
2.0,17.352,14.084
2.0,16.537,17.662
2.0,16.566,23.531
2.0,17.26,14.497
3.0,14.708,31.436
2.0,11.614,17.662
2.0,11.585,23.531
3.0,15.008,31.757
3.0,7.533,31.436
3.0,12.544,29.276
3.0,12.702,35.116
3.0,7.746,31.757
4.0,6.088,38.969
3.0,18.451,29.276
3.0,18.609,35.116
4.0,6.292,39.503
5.0,29.093,45.057
3.0,10.799,29.276
3.0,10.816,35.116
5.0,28.845,45.795
5.0,25.863,45.057
4.0,11.244,40.075
4.0,10.823,45.932
5.0,25.615,45.795
0.0,9.302,0.0
0.0,13.183,0.0
0.0,9.392,0.0
0.0,7.596,0.0
1.0,1.071,9.302
0.0,12.418,0.0
0.0,10.537,0.0
1.0,1.486,7.596
2.0,12.502,10.373
0.0,9.528,0.0
0.0,22.56,0.0
2.0,12.644,9.082
2.0,10.924,10.373
1.0,16.588,9.528
0.0,21.077,0.0
3.0,16.942,21.726
3.0,9.372,21.296999999999997
1.0,16.748,9.528
1.0,9.517,21.077
3.0,17.101,21.726
3.0,3.331,21.296999999999997
2.0,6.32,26.276000000000003
2.0,6.003,30.594
3.0,15.982,21.726
4.0,10.606,24.627999999999997
2.0,15.52,26.276000000000003
3.0,10.331,36.597
3.0,11.608,21.726
5.0,6.308,35.233999999999995
2.0,8.958,26.276000000000003
3.0,4.431,36.597
4.0,6.37,33.334
5.0,10.586,35.233999999999995
3.0,15.215,35.234
4.0,15.148,41.028
4.0,10.736,33.334
6.0,11.766,45.81999999999999
3.0,19.055,35.234
4.0,18.822,41.028
5.0,11.895,44.07000000000001
0.0,3.851,0.0
0.0,15.241,0.0
0.0,13.969,0.0
0.0,16.91,0.0
1.0,8.109,3.851
0.0,11.658,0.0
1.0,8.328,13.969
0.0,8.826,0.0
2.0,15.62,11.96
0.0,19.612,0.0
1.0,24.207,13.969
1.0,16.174,8.826
3.0,11.941,27.58
0.0,10.773,0.0
1.0,23.837,13.969
2.0,11.945,25.0
3.0,9.846,27.58
1.0,14.774,10.773
1.0,14.767,13.969
3.0,14.798,36.945
3.0,30.605,27.58
2.0,21.085,25.546999999999997
2.0,20.89,28.735999999999997
3.0,25.762,36.945
3.0,24.01,27.58
3.0,7.075,46.632
3.0,6.838,49.626
3.0,19.342,36.945
3.0,30.208,27.58
4.0,6.785,53.707
4.0,7.347,56.464
3.0,25.892,36.945
3.0,11.599,27.58
5.0,20.583,60.492000000000004
5.0,20.612,63.811
3.0,18.486,36.945
4.0,11.143,39.179
5.0,11.591,60.492000000000004
5.0,11.62,63.811
4.0,11.018,55.431
0.0,14.578,0.0
0.0,19.488,0.0
0.0,3.586,0.0
0.0,8.857,0.0
1.0,12.591,14.578
0.0,13.492,0.0
1.0,13.183,3.586
0.0,4.233,0.0
1.0,9.608,14.578
1.0,21.294,13.492
1.0,9.28,3.586
1.0,21.607,4.233
2.0,19.329,24.186
1.0,4.083,13.492
2.0,19.138,12.866
1.0,4.336,4.233
2.0,25.601,24.186
2.0,8.551,17.575000000000003
2.0,25.409,12.866
2.0,7.981,8.568999999999999
2.0,3.304,24.186
3.0,26.609,26.126000000000005
2.0,3.141,12.866
3.0,26.792,16.549999999999997
3.0,31.64,27.49
3.0,4.686,26.126000000000005
3.0,31.536,16.006999999999998
3.0,4.503,16.549999999999997
3.0,3.645,27.49
4.0,33.032,30.812000000000005
3.0,3.541,16.006999999999998
4.0,33.12,21.052999999999997
4.0,22.542,31.134999999999998
4.0,12.586,30.812000000000005
4.0,22.511,19.548
4.0,12.673,21.052999999999997
4.0,15.257,31.134999999999998
5.0,9.342,43.398
4.0,15.157,19.548
5.0,9.101,33.726
0.0,12.025,0.0
0.0,9.987,0.0
0.0,11.126,0.0
0.0,2.602,0.0
0.0,28.84,0.0
1.0,18.514,9.987
0.0,28.354,0.0
1.0,18.533,2.602
0.0,22.545,0.0
2.0,13.991,28.500999999999998
0.0,14.218,0.0
2.0,14.112,21.135
0.0,17.701,0.0
3.0,7.154,42.492
1.0,6.974,14.218
2.0,21.267,21.135
1.0,11.846,17.701
3.0,18.791,42.492
2.0,11.505,21.192
2.0,32.904,21.135
2.0,30.95,29.547
3.0,12.918,42.492
3.0,30.965,32.697
2.0,3.924,21.135
2.0,27.084,29.547
4.0,9.892,55.41
3.0,27.099,32.697
3.0,9.985,25.059
2.0,23.965,29.547
5.0,12.488,65.30199999999999
3.0,23.981,32.697
4.0,12.788,35.044
3.0,8.744,53.512
5.0,5.303,65.30199999999999
3.0,22.341,32.697
5.0,8.582,47.831999999999994
3.0,12.014,53.512
6.0,11.98,70.60499999999999
3.0,12.168,32.697
6.0,11.662,56.413999999999994
0.0,23.839,0.0
0.0,10.489,0.0
0.0,8.462,0.0
0.0,13.625,0.0
0.0,20.112,0.0
1.0,5.912,10.489
1.0,5.986,8.462
0.0,17.017,0.0
0.0,18.564,0.0
2.0,2.469,16.401
2.0,2.385,14.448
0.0,18.27,0.0
0.0,22.502,0.0
3.0,6.461,18.87
3.0,5.824,16.833
0.0,13.904,0.0
0.0,25.077,0.0
4.0,10.327,25.331000000000003
3.0,6.712,16.833
1.0,10.743,13.904
0.0,21.927,0.0
5.0,2.904,35.658
3.0,3.562,16.833
2.0,3.183,24.647
0.0,5.591,0.0
6.0,16.477,38.562
3.0,13.447,16.833
3.0,16.503,27.83
1.0,10.138,5.591
6.0,7.801,38.562
4.0,9.893,30.279999999999998
3.0,8.075,27.83
2.0,13.863,15.729
6.0,6.091,38.562
4.0,22.256,30.279999999999998
4.0,14.083,35.905
3.0,11.025,29.592
6.0,5.309,38.562
4.0,17.976,30.279999999999998
5.0,10.535,49.988
0.0,9.675,0.0
0.0,29.345,0.0
0.0,19.167,0.0
0.0,22.502,0.0
1.0,23.775,9.675
0.0,9.432,0.0
1.0,23.65,19.167
0.0,4.473,0.0
1.0,21.739,9.675
1.0,5.683,9.432
1.0,21.615,19.167
1.0,5.592,4.473
1.0,29.575,9.675
2.0,11.142,15.115
1.0,29.45,19.167
2.0,11.009,10.065
1.0,26.695,9.675
3.0,8.499,26.256999999999998
1.0,26.612,19.167
3.0,8.395,21.073999999999998
1.0,8.654,9.675
4.0,30.722,34.756
1.0,8.154,19.167
4.0,30.734,29.468999999999998
2.0,31.632,18.329
4.0,14.795,34.756
2.0,31.662,27.321
4.0,14.907,29.468999999999998
3.0,23.725,49.961
4.0,25.301,34.756
3.0,23.779,58.983000000000004
4.0,25.313,29.468999999999998
3.0,4.196,49.961
5.0,19.318,60.057
3.0,4.249,58.983000000000004
5.0,19.035,54.782
4.0,6.942,54.157
5.0,12.271,60.057
4.0,6.744,63.232000000000006
5.0,12.112,54.782
0.0,8.956,0.0
0.0,9.413,0.0
0.0,4.673,0.0
0.0,10.489,0.0
1.0,6.091,8.956
0.0,12.49,0.0
1.0,6.382,4.673
0.0,15.241,0.0
2.0,13.381,15.047
0.0,20.446,0.0
2.0,13.701,11.055
0.0,6.512,0.0
3.0,7.868,28.428
0.0,26.812,0.0
2.0,18.442,11.055
1.0,7.968,6.512
4.0,11.386,36.296
0.0,19.488,0.0
2.0,14.607,11.055
2.0,11.173,14.48
4.0,16.918,36.296
1.0,9.201,19.488
2.0,23.911,11.055
3.0,9.175,25.653
4.0,25.038,36.296
